시군구코드,시군구명,"WGS84좌표, X좌표값","WGS84좌표, Y좌표값",조사일시,월요일,화요일,수요일,목요일,금요일,토요일,일요일,1~14세,15~19세,20~24세,25~29세,30~34세,35~39세,40~44세,45~49세,50~54세,55~59세,60세이상,1~14세,15~19세,20~24세,25~29세,30~34세,35~39세,40~44세,45~49세,50~54세,55~59세,60세이상,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
41171,안양시만안구,126.91722,37.415005,201509,9.318366841,12.23566356,12.75444918,9.976736037,10.5467023,8.83564031,7.888798392,1.169012442,1.748284279,1.943701285,2.368267993,2.956845401,2.7602652,3.188321497,2.86844247,3.501221345,3.721065476,5.001744778,0.871234149,1.25508898,2.641619161,2.502035585,3.052227511,2.666046286,3.617540991,3.953704768,5.251832017,4.161916934,7.33395368,1.059671975,0.604862159,0.303594276,0.182621844,0.158194719,0.397813189,0.668837965,1.594742347,2.919623115,4.002559019,4.456205638,4.374781886,4.192160042,4.545771766,4.70861927,4.74816795,5.070373369,5.397231574,5.669419546,4.812143755,3.872281015,3.390717681,2.602070481,1.823892049
41171,안양시만안구,126.92393,37.398037,201509,1399.636364,1791.818182,2030.181818,1573.090909,1794.818182,1577.454545,1804.090909,91.90909091,327.2727273,705,557.1818182,687.8181818,372,488.7272727,501.8181818,463.0909091,425.1818182,689.1818182,133.3636364,258.5454545,705,403.6363636,436.6363636,440.1818182,534.5454546,482.1818182,667.9090909,652.9090909,868.3636364,254.1818182,164.1818182,118.9090909,79.63636364,70.90909091,106.9090909,116.7272727,169.6363636,278.1818182,503.1818182,669.2727273,698.4545455,777.5454546,740.4545455,691.3636364,771.5454546,736.9090909,878.7272727,927.2727273,838.6363636,745.6363636,664.9090909,575.4545455,392.4545455
41171,안양시만안구,126.930595,37.39139,201509,165.2586734,219.1511921,231.3225966,183.0983494,191.5128763,154.5153217,126.5254852,10.89714198,20.80563197,42.38021549,48.7295583,89.19837994,47.05983493,65.64649243,76.74136481,56.15543328,66.23968362,84.36497019,12.76459575,12.06155433,32.16414488,52.92583677,67.09651535,54.44176982,56.33119364,58.83577869,84.40891028,55.18875133,90.29688216,22.49732538,13.44566712,9.05165826,7.008444138,4.196278465,7.645575423,13.16005655,26.80345407,45.36814152,64.13055937,77.94971725,79.07018951,72.54508634,77.66410667,81.5967446,85.15589178,87.90214732,94.16360996,99.48036068,78.60881858,71.31476386,63.73509857,51.12429313,37.76650619
41171,안양시만안구,126.89806,37.40563,201509,1.58163266,2.051870758,2.088435384,1.645833341,1.716836743,1.64200681,1.377125857,0.42687075,0.410714288,0.404336737,0.511479594,0.400935376,0.375850342,0.412840138,0.557397962,0.562925173,0.72746599,0.382227893,0.313775512,0.389030614,0.507227894,0.406462587,0.645408166,0.457057825,0.664540819,0.766581636,0.863095242,0.588435377,0.843537419,0.203231293,0.111819728,0.073554422,0.043367347,0.043367347,0.06292517,0.153486395,0.261479593,0.464285716,0.575255105,0.715561228,0.660714289,0.649234697,0.705357146,0.7287415,0.762329936,0.826955786,0.872448984,0.926020412,0.882227895,0.814625854,0.657312928,0.554421771,0.355017008
41171,안양시만안구,126.92333,37.393085,201509,320.1707578,421.0512274,439.0875134,360.8057631,356.5368197,268.6232658,204.642476,19.66382071,61.15261473,115.715048,85.6723586,108.3244397,80.25613661,95.70437567,74.49306297,84.49839915,89.54108859,162.4866596,22.46531484,80.89647813,122.2785486,76.33404483,82.15048026,87.64674494,100.6403415,122.0117396,152.3479189,154.2422626,246.8516542,31.8036286,19.10352188,11.47278549,7.764140876,5.522945571,9.818569905,20.67769477,39.88794024,79.21558165,115.8751334,148.5325507,166.248666,162.0330843,160.0053362,168.4898613,168.9967983,179.6691569,182.3639274,167.8762007,148.7726788,122.0117396,111.0992529,85.37886874,58.29775881
41171,안양시만안구,126.92532,37.393375,201509,1457.707365,1921.339002,2066.090653,1657.260827,1739.879496,1177.25104,825.5107658,121.9262295,511.726205,304.7375826,358.4995106,448.6573281,448.0853927,456.4564473,457.4443357,554.4133839,449.5932224,730.1535356,156.5543186,244.5803768,374.7216785,416.3169807,352.8841448,440.8062148,477.7220455,568.1918277,692.8217519,537.35931,945.0452654,98.78884267,59.22131147,39.61952532,34.42011255,27.66087595,53.70993393,95.35723024,205.2728162,409.2977734,592.6290678,744.9198678,793.3264008,728.8536824,766.9133839,798.73379,820.3633472,918.2682897,839.3931979,806.7408857,619.61402,472.5226327,410.2336677,312.8486665,196.3298263
41171,안양시만안구,126.902176,37.437332,201509,37.87976224,49.64341361,53.90891092,44.29142171,47.17532712,29.59021087,22.19936491,0.670675677,3.742370278,11.91120002,13.1720703,14.21832435,15.84135949,18.33627301,21.82378653,22.48104869,17.88021355,21.47503518,0.87187838,5.848291903,15.37188652,11.42831354,8.611475693,7.498154069,8.973640558,9.09436218,9.791864884,9.872345965,13.97688111,1.180389192,0.710916218,0.308510811,0.281683784,0.160962162,1.05966757,2.199816221,6.06290812,11.42831354,18.18872436,21.12628383,19.50324869,15.72063787,20.2141649,18.09482977,19.63738382,21.94450815,24.05042978,25.04302978,19.57031625,12.20629732,10.75763786,8.665129747,6.572621635
41171,안양시만안구,126.91884,37.39696,201509,63.44894968,84.80703468,87.43527112,70.51294577,80.33219345,73.42452369,50.41524181,4.465070835,8.510014655,8.392769906,15.26135808,14.66536395,18.50512946,16.75622863,17.17635564,23.8690767,30.15144113,52.31069858,2.628236443,5.285784074,10.28822667,14.88031265,13.65901319,15.6814851,20.53737176,30.01465559,39.05227161,46.29213483,73.63947239,4.621397166,2.364435759,1.700048852,1.074743527,0.781631656,1.573033708,2.99951148,5.246702491,11.06008793,19.63849536,28.18759159,33.42452369,36.68783585,38.74938935,39.81436248,42.19833903,44.3087445,44.03517342,43.87884709,37.19589643,27.41573033,20.57645334,14.04005862,8.803126526
41171,안양시만안구,126.92501,37.39057,201509,118.640906,154.189934,164.9118769,134.0560838,131.6522318,92.92350553,90.59596631,10.09872206,23.75870631,51.1168312,34.74774392,34.08636666,31.44085761,40.62382653,27.99406456,29.71110169,40.36945066,60.41426927,11.44691418,35.68893465,55.2377203,29.76197686,36.50293743,36.3757495,42.36630125,42.18823814,49.06910544,43.37108594,72.67518623,10.0351281,5.939676579,3.345042698,2.12403852,1.984131791,5.418206044,8.661498394,16.06383623,30.23257222,46.95778571,56.38241172,61.1392405,57.62885348,61.15195929,64.49700199,61.25370964,67.70213796,66.77366603,67.07891708,55.21228271,44.09605717,40.90363999,31.32638846,21.06232209
41171,안양시만안구,126.90697,37.41919,201509,256.1075119,330.2662714,344.0588559,286.1488947,306.7905367,257.9969071,219.500481,17.99648876,31.03331526,66.60117887,72.17489455,112.6079507,94.89487117,116.7173851,116.6701502,115.3475736,86.25088838,139.0122478,13.74534968,29.66350378,77.93754974,85.02278153,93.19441554,71.89148527,70.85231795,105.4282491,87.14835107,85.25895593,151.009907,23.4284998,10.20273378,7.699285217,5.195836649,4.865192499,7.840989853,21.35016514,46.00677179,82.23592369,108.4985162,131.5019021,130.2265604,120.0238266,123.0940937,120.4489405,122.4800403,139.6263012,149.9235048,171.7932536,150.632028,108.2623418,89.93520891,71.89148527,53.706057
41171,안양시만안구,126.93605,37.39673,201509,23.10438583,29.037709,30.54962647,25.12451085,25.93129034,20.38547543,16.16735275,4.434110891,2.776083753,4.599278346,4.434110891,6.517761854,5.914265386,6.587640393,6.447883316,8.25837272,6.238247701,10.56436449,4.484931646,2.687147431,4.440463486,3.716267724,5.552167506,7.280073182,9.408192306,11.01539869,10.37378666,8.04238451,10.62789043,2.845962291,1.90577832,1.073588454,1.105351426,0.883010622,1.264166286,2.401280683,4.211770087,6.149311379,8.63317579,10.79941048,10.64694821,9.725822026,10.67871119,12.34944351,12.19698125,12.07628195,11.72053667,11.99369823,10.85658383,8.753875083,7.686639224,6.142958785,4.199064898
41171,안양시만안구,126.89118,37.42225,201509,6.303681983,8.54758088,8.844224738,7.435166412,7.41609645,5.161603129,3.811873575,0.110182004,0.457679095,1.317946283,1.995989387,3.985622121,4.006810968,4.157251781,2.705815762,3.248250245,3.004578505,2.591395988,0.118657543,0.24790951,0.646259834,1.881569614,2.523591678,2.447311829,1.394226133,1.368799516,2.407053019,0.993756924,1.926066192,0.472511288,0.24790951,0.194937392,0.167391891,0.078398734,0.241552856,0.720420798,1.061561235,2.017178234,2.813878882,3.629649491,3.087215008,2.500283946,2.960081926,3.661432762,3.333005633,3.750425919,4.159370666,3.703810456,2.587158219,2.029891543,1.765030955,1.432366057,0.904763767
41171,안양시만안구,126.91343,37.396763,201509,134.3192746,175.9722476,191.8081675,148.9623273,151.7010529,88.78339725,74.54202424,20.16919238,61.80999332,56.91680361,30.6737265,29.85819488,27.16815776,30.91716877,27.58200962,39.08465706,35.46953929,41.5190798,24.03992454,98.52108821,82.05221838,33.9601972,23.79648226,42.78497962,49.8813219,41.61645671,48.25025867,37.50228228,52.34008887,10.79666484,6.36601546,3.286470696,2.105775668,1.764956485,3.675978334,5.781754003,16.91923803,35.39650661,47.41038282,55.97955086,60.13024163,72.39973223,79.22828801,69.86793258,67.67695212,82.5999635,82.14959529,66.593634,55.88217395,46.93567039,39.97322136,33.6072059,19.5605867
41171,안양시만안구,126.90029,37.39926,201509,60.07664169,79.09771815,87.51088659,67.93241594,77.02490854,51.0364048,39.95819543,15.2238286,23.70667131,11.89688207,17.45340533,18.55077512,14.21355164,22.20867444,15.81605992,21.87772165,12.07106776,21.21581606,19.89200487,25.98850374,12.08848632,13.83034314,32.88625674,35.25518202,26.94652499,26.61557219,28.1484062,14.30064448,19.33461069,5.242989025,2.299251001,1.358648319,0.783835569,0.661905591,1.306392614,3.431457933,10.01567671,19.4913778,22.80090576,26.77233931,27.41682633,26.84201358,28.46194042,29.99477442,32.7469082,39.05242988,44.08639609,38.39052429,30.4476572,24.57759972,21.25065319,15.50252569,9.702142482
41171,안양시만안구,126.91731,37.403137,201509,274.4679123,340.2599513,342.5832657,272.6374222,352.0525318,357.0863797,267.3219605,10.80693203,153.7611698,374.0888167,164.1104793,92.79176821,45.90305985,35.20173301,43.79095586,46.00866504,27.49255348,37.24343352,31.92797184,200.7906851,337.4438126,119.7914974,58.540482,46.46628757,51.71134579,41.39723802,55.68914162,56.46357975,65.22881127,84.83617655,56.07636068,39.70755484,25.52125643,18.19929597,14.1862984,13.55266721,15.66477119,14.0806932,28.72461414,44.56539399,62.1662605,77.61982129,95.53750339,104.5139453,119.3690766,136.3011102,165.729759,190.2653669,206.4933658,200.0866504,194.8415922,168.8275115,129.5423775
41171,안양시만안구,126.92478,37.39819,201509,899.7361616,1139.868448,907.6392495,723.6391516,767.6127432,586.4496512,608.3351254,99.70049358,175.4890802,204.0617826,142.6608689,245.4010116,282.0794452,257.5596084,253.3040995,221.8943912,243.3745788,335.3746278,124.2203304,198.1851275,169.4097818,161.7093371,332.7402652,291.8063227,355.4363125,308.6257149,241.348146,299.9120539,355.841599,65.45377932,35.66521721,24.51983684,16.00881909,16.00881909,29.38327555,58.96919437,127.8679094,250.0618071,311.8680074,335.1719845,310.854791,293.0221823,326.6609668,335.5772711,340.6433531,429.1984663,461.4187477,451.8945136,410.3526413,349.3570141,295.0486151,235.6741342,122.5991842
41171,안양시만안구,126.90226,37.43279,201509,163.731056,201.6487372,239.6629011,191.9361505,189.3954408,145.9460876,121.5038165,34.3156623,20.87241315,27.11162448,24.50659295,42.38804397,52.58304392,54.03028366,38.49657711,44.63930578,42.22723955,79.18009427,40.45839098,30.07042573,24.86036266,46.47247612,54.7056622,76.60722362,59.04738143,58.27552023,77.79717629,50.81419535,74.67757063,18.94276016,10.8703785,10.6774132,6.496498392,9.069369043,8.683438445,15.6301892,23.99201881,49.17399031,63.35693977,77.25044128,76.76802803,72.84440029,76.28561478,86.57709739,85.99820149,96.61129292,90.59720778,92.71982606,79.08361162,69.0172552,56.53883254,46.18302817,30.45635632
41171,안양시만안구,126.91547,37.397934,201509,350.1918529,450.3547964,483.5321945,379.0170828,403.0486203,345.5243101,307.7424442,38.47568988,116.2470434,90.76478319,99.9106439,91.3955322,83.70039422,112.0840999,83.32194482,142.6754271,147.1537451,173.0144547,50.08147175,118.9592641,151.9474376,81.87122208,90.19710907,104.8304862,157.4980289,131.7634691,134.1603154,157.8764783,221.5190539,36.89881735,21.6977661,12.04730618,7.316688568,6.433639948,14.82260184,23.84231275,51.27989488,93.72930355,130.7542707,151.4428384,162.6701708,165.0670171,183.2325887,169.60841,174.3390276,199.2536137,218.869908,212.499343,186.6386334,161.4086728,144.630749,118.1392904,72.78843627
41171,안양시만안구,126.90116,37.40813,201509,430.5267901,575.7905948,597.8887432,477.2669179,486.5131902,382.9018515,324.902507,56.3624447,62.53399967,136.8359823,198.6842536,149.4002949,111.2649517,142.5872522,134.2257906,146.3698181,126.6164182,164.3535966,76.75733246,50.81025725,86.22480747,101.7532361,156.1912174,183.8636736,155.3948878,149.9090611,133.4958217,119.1840079,182.2710143,51.16418155,33.13616254,23.75716861,19.97460265,18.60314599,27.91577912,43.134524,88.19351139,149.5108963,182.1825332,203.4401114,201.0290021,194.1938391,212.7527445,218.4597739,216.6237916,219.4330657,222.0653777,220.693921,195.3662133,175.5243323,152.2095691,119.1176471,87.30870064
41171,안양시만안구,126.9256,37.393192,201509,63.93610813,82.85178084,92.60030032,74.24472437,74.42906001,50.35907918,36.04470767,4.416965554,6.898406877,16.23571608,19.02911003,24.9845692,21.75160565,28.00483778,24.84986239,27.09733924,22.58111603,28.95487532,6.061806659,7.777546088,12.7546084,13.84644258,18.09325216,19.46867963,18.46192344,26.28200852,33.69797316,23.69421971,26.55851198,5.827842192,3.41020936,2.509800652,1.822086914,1.729919093,2.701226125,6.430477941,9.918675458,18.35557595,26.95554259,32.53524065,32.39344401,30.33030279,33.02443909,32.88973227,34.64092086,34.91742432,36.25031281,34.98123281,27.72833432,22.3542414,18.95112187,14.04495789,9.762699146
41171,안양시만안구,126.91101,37.40774,201509,135.5198648,173.0008453,182.0033812,140.3127642,152.6120034,128.4953508,109.3744717,12.73034658,25.6635672,29.41673711,32.91631446,46.58495351,45.87489434,46.91462384,47.70076078,54.87743027,57.23584109,81.55536771,21.60608622,21.32713441,34.03212173,30.68469992,39.83939138,38.41927304,66.21301776,56.42434489,44.96196112,60.43110736,92.35841083,11.89349112,6.94843618,4.463229079,2.434488588,2.282333052,4.945054945,10.80304311,23.20371936,41.25950972,51.53000846,62.63736264,57.6923077,54.42096365,58.27557059,64.59002536,63.49957735,69.40828403,82.3161454,88.90955199,77.21893492,62.20625529,53.27979713,41.31022824,25.79036348
41171,안양시만안구,126.90122,37.430275,201509,144.486692,183.1178707,192.4968314,150.6717364,154.8795944,125.3992395,114.7782003,27.02154626,23.11787072,35.4626109,27.30038023,37.69328264,58.88466413,56.95817491,53.84030419,55.66539924,33.58681876,61.64765526,31.60963245,16.6539924,30.82382763,39.69581749,53.73891002,68.06083651,79.44233207,80.60836502,49.04942966,51.30544994,50.29150824,11.78707224,4.207858048,3.599493029,1.368821293,1.34347275,2.103929024,8.821292776,18.42839037,40.38022814,55.89353612,73.02915083,66.59062104,61.72370089,65.75411914,74.95564005,76.55259823,84.30925222,85.93155894,85.83016477,73.07984791,58.80861851,49.53105197,39.3409379,22.45880862
41171,안양시만안구,126.909004,37.387753,201509,45.28448278,58.33620693,56.40517245,46.74137934,48.92241382,47.12068968,41.43103451,4.034482761,5.413793106,8.258620694,12.44827587,17.56034484,9.413793109,13.40517242,9.88793104,17.06896553,17.5948276,30.07758622,6.043103452,8.413793108,7.543103453,13.30172415,17.43965518,13.20689656,15.27586208,22.28448277,22.01724139,22.16379312,38.65517244,5.181034486,2.862068967,1.396551725,0.810344828,0.862068966,2.02586207,3.094827588,8.051724142,15.12068966,20.53448277,22.30172415,21.19827587,20.50000001,22.10344829,21.44827587,22.05172415,23.56034484,23.27586208,23.00000001,22.23275863,20.35344829,18.06896553,14.56034484,9.64655173
41171,안양시만안구,126.935356,37.381912,201509,15.55435288,19.94484573,21.13628289,17.35089002,19.42417831,14.1987413,10.97623213,1.660506911,1.482260407,3.274106848,4.151267279,6.266771847,6.904706705,4.46554401,6.806202058,8.086762473,4.61564633,9.728506594,2.31720456,2.063906896,3.32570452,3.827609152,3.860444034,4.901778877,4.939304457,7.678671791,5.835227678,6.215174174,8.565213617,1.524476684,0.722367413,0.497213934,0.370565102,0.365874404,0.426853472,0.867779036,2.326585955,5.614764896,6.956304378,7.19552995,7.688053186,6.904706705,7.378467152,7.913206666,7.913206666,8.236864792,9.099953131,10.25386471,8.171195028,6.379348586,5.216055609,3.907351009,2.654934779
41171,안양시만안구,126.92433,37.399506,201509,434.1970866,560.3242096,573.9120863,476.6884856,540.8502053,464.9455146,340.3411709,31.7148071,137.4308308,262.4744377,198.4591392,137.4308308,94.52945273,113.0956464,106.0088658,87.50124064,99.0977906,184.4612834,40.44150379,192.7487168,346.8422671,183.0263568,143.404811,118.5132265,134.355988,151.4579707,133.8288721,117.9568264,204.638109,34.23324977,14.34926637,9.019538861,5.476148594,4.421916779,10.24947598,26.56078489,58.1291709,118.3668054,154.1228345,166.6271952,167.3593006,162.0295731,190.5816848,186.4526101,201.4754135,235.7965159,285.4039797,336.4170858,316.2402602,224.0535449,204.1988457,164.1380367,115.5555206
41171,안양시만안구,126.92856,37.394035,201509,155.0272299,208.285662,216.5804769,171.7884765,176.5937486,148.7346117,120.5894467,26.02855705,18.36300398,25.85694019,44.39156103,48.910805,48.45316004,49.25403872,45.59287904,57.2628255,34.83822251,69.27600567,50.74138483,27.17266944,59.15061096,40.55878449,43.19024301,41.07363507,47.53787012,63.78426617,97.13514256,53.31563773,91.30016933,16.93286348,10.3542172,5.091300169,4.97688893,5.320122649,8.924076701,11.89876894,22.19578051,53.14402087,71.90746419,78.42890486,83.06256007,69.50482815,82.09006453,94.16045032,82.37609263,82.03285891,86.15166354,82.60491511,68.98997758,59.83707839,53.43004897,37.87012036,26.31458514
41171,안양시만안구,126.90985,37.391678,201509,277.4232558,347.1348837,363.1813953,292.1302325,307.2837209,274.2976744,231.1534883,41.16279069,89.63720929,67.00465115,65.49767441,86.45581394,49.61860464,77.80465115,82.43720929,101.4976744,93.59999999,144.7255814,54.53023255,78.30697673,102.8093023,71.94418604,98.70697673,90.78139534,91.70232557,137.7209302,147.627907,116.427907,162.2790697,35.49767441,18.78139535,15.6,7.674418604,5.804651162,12.80930232,21.93488372,46.15813953,90.19534882,103.6186046,121.8697674,126.8372093,121.9534884,126.4465116,133.4511628,134.5116279,144.8930232,153.1813953,156.3906977,143.1348837,127.3116279,106.6883721,78.61395348,59.24651162
41171,안양시만안구,126.89686,37.38533,201509,4.36448797,6.216734084,6.706408344,4.279327229,4.832872045,3.91739408,3.108367042,0.532254631,1.085799446,4.151586118,7.898658717,2.384500745,0.93676815,0.809027038,0.894187779,0.766446668,0.830317224,0.766446668,1.107089631,0.106450926,0.191611667,1.703214818,1.447732595,0.085160741,0.404513519,0.532254631,0.851607409,3.981264636,1.91611667,0.766446668,0.255482223,0.063870556,0.04258037,0.063870556,0.085160741,0.468384075,1.852246114,1.383862039,1.319991484,1.830955929,1.937406855,1.894826485,1.681924632,1.703214818,1.724505003,1.95869704,1.830955929,2.959335746,2.278049819,1.979987225,2.043857781,2.001277411,1.298701298
41171,안양시만안구,126.90458,37.400875,201509,20.99594245,27.62818148,28.41018074,23.54850608,24.86905201,19.63850977,17.05643674,5.127259313,6.344522316,5.149391368,6.31501291,5.842862412,4.455920324,8.247879011,6.447805237,5.186278126,6.84618222,7.524898561,7.90852084,3.85835485,6.551088159,4.77314644,4.891184064,9.383991146,11.95130948,13.03578015,8.410180744,11.96606418,9.893028402,2.279601623,1.25414976,0.486905201,0.236075249,0.228697897,0.420509037,1.401696791,2.832902988,7.296200663,8.270011065,9.35448174,9.317594982,9.391368498,10.15861306,11.17668757,11.18406492,12.22427149,12.64478052,12.65215787,11.42014017,9.966801917,7.915898192,6.093692364,3.939505717
41171,안양시만안구,126.91382,37.435593,201509,0.136114426,0.191430655,0.205119316,0.161011409,0.146995156,0.109462487,0.093410485,0.004094899,0.003580111,0.065401379,0.032922984,0.033765363,0.035216127,0.044622694,0.051291529,0.056018211,0.049185581,0.039919411,0.002597336,0.005475464,0.163983135,0.018040953,0.021199875,0.026862534,0.030559643,0.023165426,0.028968482,0.022627239,0.021925257,0.012986678,0.011512515,0.006832631,0.005615861,0.008540788,0.013922655,0.015701011,0.027377321,0.039989609,0.058170958,0.064395204,0.071859619,0.072327607,0.080844996,0.070174861,0.071251234,0.075907718,0.07623531,0.071719222,0.059481326,0.039919411,0.036526495,0.029600266,0.022650639
41171,안양시만안구,126.92056,37.395008,201509,67.75755228,82.28117737,89.69790859,71.95972114,69.63594112,64.03950425,55.11231603,3.408210689,7.649109217,12.04492641,23.52827265,12.93570875,15.6855151,25.21301316,13.67157242,22.19209915,25.94887684,30.5577072,9.643687063,12.66460108,13.34237025,24.61270333,17.23470178,12.49031758,14.79473276,39.60108443,34.10147172,39.69790859,59.21766072,9.585592563,5.673896204,3.098373354,2.246320681,1.374903176,2.769171185,4.492641363,9.333849728,16.0340821,24.28350116,28.69868319,31.15801704,28.31138652,30.07358636,31.89388071,32.92021688,34.48876839,36.75445391,37.85824941,35.22463206,31.15801704,27.73044151,21.16576297,14.15569326
41171,안양시만안구,126.91931,37.40194,201509,211.3271258,269.9705524,283.2145409,224.919117,244.4172112,200.8870448,157.4065931,13.61187707,47.4973972,80.69685486,75.65578716,72.58342046,52.68760891,57.7286766,59.32948903,74.49246385,69.04373585,95.33285416,13.70136348,50.70896498,102.6508538,67.99972775,70.08774395,56.64489676,63.67455132,87.59725127,90.88836253,76.50093658,113.7968832,23.65424072,12.87609993,7.964290382,5.438785068,4.096488936,7.05948336,15.66012154,27.59164271,46.49316083,70.44568959,88.46228656,93.74198467,94.61696289,101.4974734,103.9136065,105.0968157,111.5000654,119.126296,130.6998715,123.8293039,100.652324,85.42969159,66.25971424,46.03578586
41171,안양시만안구,126.91261,37.399956,201509,207.7914383,262.6425715,284.2615909,224.6926381,237.6536809,173.0039994,150.2962524,37.32780329,93.21581987,28.8253592,52.51814546,59.20604354,50.44437861,47.48926085,54.07347059,74.70745074,45.83024737,85.9576359,21.2561102,45.415494,86.16501258,63.04251222,48.62983261,92.59368982,87.56480521,63.76833061,83.88386905,84.45415493,97.93363945,23.95200711,13.11657532,9.69486002,6.013923863,3.214338616,7.828469856,20.47844764,31.0028144,64.13123981,86.3205451,105.5547326,96.48200266,93.00844319,98.34839282,97.46704191,99.12605539,114.2127092,107.0582136,115.4569693,94.61561249,79.94371204,69.05643608,63.76833061,40.49029773
41171,안양시만안구,126.92995,37.39325,201509,257.281272,329.0795413,359.4385326,287.8390129,297.2299284,258.0762702,178.6261439,13.66403048,30.8061778,59.17767381,66.58109396,125.1625192,66.73015611,108.7159952,118.2559728,117.6100369,112.4922364,140.2674838,16.89371041,24.14806841,72.44420522,56.14674341,77.26388142,73.13982859,77.3135688,81.28855949,118.0075359,99.3747671,138.4290506,23.65119457,15.15465198,12.22309635,6.807171546,7.055608464,10.73247485,31.55148855,55.40143266,87.8969815,110.1072419,125.3115813,132.3671898,116.0200406,126.8022028,131.8206286,135.6962445,136.3918678,147.2237175,146.6771562,118.7031593,91.32541096,84.31948988,66.28296966,48.04769989
41171,안양시만안구,126.91321,37.40155,201509,284.0648567,370.0075415,367.5263952,300.5882353,315.4223228,280.0527904,247.1116139,41.22926094,43.28808447,43.44645551,82.08898945,77.07390649,81.40271494,81.24434389,103.5746606,91.64404224,97.60935144,151.2443439,26.28959276,43.76319759,63.40120664,88.31825038,85.46757165,105.3695324,98.2428356,95.44494721,137.571644,148.974359,220.6108597,34.2081448,16.78733032,9.027149322,5.80693816,5.648567119,12.88084465,22.85822021,47.0361991,86.68174963,109.4343891,135.1432881,129.2835596,127.3831071,135.1960784,137.1493213,138.2579186,148.1297134,156.7873303,162.066365,144.0120664,132.0286576,115.9803922,90.53544495,62.45098039
41171,안양시만안구,126.91086,37.405563,201509,58.83765347,73.52251022,77.84447475,60.91678034,66.07366984,63.0122783,50.79945429,9.462482945,7.841746247,13.94815825,20.25102319,13.60436562,15.02864938,14.76671214,20.1691678,20.62755798,25.55525238,26.96316507,10.42837653,12.32742155,12.47476125,7.317871759,15.76534788,17.74624829,28.96043656,31.8744884,30.64665757,29.35334242,31.71077762,9.904502045,5.402455661,3.814461118,2.439290586,1.784447476,2.472032742,3.519781718,7.710777625,13.19508867,17.35334243,23.05047749,23.80354706,22.31377899,25.53888131,27.159618,28.55115961,30.05729877,34.31377898,37.48976807,36.22919508,30.92496589,28.07639836,20.98772169,14.91405184
41171,안양시만안구,126.936386,37.39007,201509,632.1312365,839.4793927,976.3015185,804.4197397,771.2310196,202.6301519,109.8156182,6.670281996,29.12147506,100.4609545,290.5639913,448.2917571,419.170282,313.5032538,316.0249458,279.5010846,199.9457701,172.2071584,8.134490239,19.03470716,113.4761388,143.2483731,129.8264642,132.1854664,141.1334056,242.1637744,238.5845987,127.9555315,83.37852495,16.51301519,10.0867679,7.077006508,4.555314534,3.253796096,13.5845987,20.4175705,47.01735358,131.5347072,302.1963124,392.2451193,392.2451193,332.0498916,388.5032538,381.0195228,392.0824295,371.664859,378.0911063,301.708243,159.5173536,116.4859002,81.99566161,54.3383948,37.82537961
41171,안양시만안구,126.92862,37.39631,201509,509.524705,670.8711391,710.2910066,550.0446618,603.3378779,504.7576513,401.7159513,88.80165484,100.535941,136.288844,142.4615674,187.9319261,146.31188,155.2348268,151.4456302,162.3854074,140.505853,303.2579569,93.99652109,85.31803865,186.7096046,178.5200508,210.6059894,183.7760331,184.8761224,228.6963471,204.9221945,245.6866156,322.6317522,57.75468949,27.25776879,15.58459875,8.861830662,9.16741103,20.59611678,45.89817122,91.61299422,181.5758545,223.623713,246.7255888,250.209205,216.7787128,248.6201871,240.6750976,254.9762588,268.5440271,290.6680457,305.7637159,263.3491608,217.0842932,191.171078,158.2906304,115.7538433
41171,안양시만안구,126.90918,37.419727,201509,216.9132656,285.9021875,302.751558,248.1452746,267.7796651,218.6837425,181.3843686,13.3482026,21.46454636,53.29334542,63.51834712,90.63250531,82.85434254,96.30201014,89.02117236,105.2538599,87.27058841,134.058923,19.75374841,24.88614226,67.07919401,59.81824923,74.59874779,77.72194869,73.70356281,89.02117236,104.6769629,88.84213537,125.3060033,14.91974956,6.524903806,4.157636877,2.486624926,1.531760955,7.201265786,14.52188957,32.84334203,66.16411604,92.22394526,111.4803687,112.0771587,105.3533249,108.2179168,110.0480727,110.5453977,121.8048354,140.7031848,150.4109685,129.4636402,92.84062825,80.44728961,62.00647916,43.58556171
41171,안양시만안구,126.90349,37.434975,201509,47.92297329,62.81310835,67.44514401,54.87440782,59.59435073,39.98427276,30.24009264,1.149556295,5.781591952,14.43707464,16.9525743,20.67172701,20.00904162,17.50706616,22.85588397,22.12557762,21.33441241,27.2106737,1.87310055,8.256519033,20.31333593,14.74813105,13.82172392,11.94186127,12.60454666,12.98998613,17.14191298,14.10573194,18.51461844,2.799507682,1.149556295,0.540967668,0.371915272,0.561253956,2.021866659,3.665055951,8.256519033,14.46412302,19.8737997,22.8085493,22.49749289,20.31333593,22.18643648,21.88214217,22.71387996,26.27074238,30.05075396,34.91270087,27.62316155,18.32527975,16.24931633,13.72029248,9.615700299
