상권명,다중지역정보,업종정보,점포수,위도,경도,wkt,price_202106_max,pop_202106_max,strc_202106_max,price_202106_min,pop_202106_min,strc_202106_min,price_202106_mean,pop_202106_mean,strc_202106_mean
고산로_1,"{""type"":""Polygon"",""coordinates"":[[[126.945251385,37.346648898],[126.945693697,37.346621862],[126.94602885,37.346590491],[126.945931634,37.346227508],[126.945872345,37.346012315],[126.945832268,37.346012581],[126.945240236,37.346033017],[126.944753196,37.346165356],[126.944634677,37.346206244],[126.944596174,37.346219527],[126.944014081,37.346420351],[126.943343308,37.346749201],[126.943326816,37.346757286],[126.942976127,37.346929206],[126.943006176,37.346959052],[126.9430228,37.34697792],[126.943108115,37.347089275],[126.943108821,37.347090202],[126.943110939,37.347093006],[126.9431127,37.347095376],[126.94319587,37.347209317],[126.943281104,37.347326091],[126.943357632,37.347430943],[126.943366332,37.347442863],[126.94345158,37.34755964],[126.943536811,37.347676415],[126.943622045,37.347793187],[126.943629399,37.347803263],[126.943707275,37.347909962],[126.94379251,37.348026734],[126.943877741,37.348143509],[126.943962971,37.348260273],[126.944048221,37.348377056],[126.944123063,37.348479592],[126.944133452,37.348493822],[126.944214075,37.348604272],[126.944228647,37.348628113],[126.944231993,37.348634795],[126.944295003,37.348760139],[126.944300858,37.348771792],[126.944308859,37.348787713],[126.944798525,37.348768015],[126.944783501,37.348379294],[126.944778054,37.348239017],[126.944771812,37.348054804],[126.94475456,37.34757314],[126.945274972,37.34756088],[126.945251385,37.346648898]]]}",한식 일반 음식점업/한식 육류 요리 전문점/두발 미용업/커피 전문점/중식 음식점업/일반 교과학원/일반의원/통신기기 소매업/피자  햄버거  샌드위치 및 유사 음식점업/제과점업/생맥주 전문점/김밥 및 기타 간이 음식점업/노래 연습장 운영업,220,37.3473789805507,126.944294823766,"POLYGON ((126.9452513850 37.3466488980, 126.9456936970 37.3466218620, 126.9460288500 37.3465904910, 126.9459316340 37.3462275080, 126.9458723450 37.3460123150, 126.9458322680 37.3460125810, 126.9452402360 37.3460330170, 126.9447531960 37.3461653560, 126.9446346770 37.3462062440, 126.9445961740 37.3462195270, 126.9440140810 37.3464203510, 126.9433433080 37.3467492010, 126.9433268160 37.3467572860, 126.9429761270 37.3469292060, 126.9430061760 37.3469590520, 126.9430228000 37.3469779200, 126.9431081150 37.3470892750, 126.9431088210 37.3470902020, 126.9431109390 37.3470930060, 126.9431127000 37.3470953760, 126.9431958700 37.3472093170, 126.9432811040 37.3473260910, 126.9433576320 37.3474309430, 126.9433663320 37.3474428630, 126.9434515800 37.3475596400, 126.9435368110 37.3476764150, 126.9436220450 37.3477931870, 126.9436293990 37.3478032630, 126.9437072750 37.3479099620, 126.9437925100 37.3480267340, 126.9438777410 37.3481435090, 126.9439629710 37.3482602730, 126.9440482210 37.3483770560, 126.9441230630 37.3484795920, 126.9441334520 37.3484938220, 126.9442140750 37.3486042720, 126.9442286470 37.3486281130, 126.9442319930 37.3486347950, 126.9442950030 37.3487601390, 126.9443008580 37.3487717920, 126.9443088590 37.3487877130, 126.9447985250 37.3487680150, 126.9447835010 37.3483792940, 126.9447780540 37.3482390170, 126.9447718120 37.3480548040, 126.9447545600 37.3475731400, 126.9452749720 37.3475608800, 126.9452513850 37.3466488980))",20711389.009999998,3083.0,126.0,8795333.9,730.0,57.0,14753361.454999998,1906.5,91.5
해밀예당1로216번길,"{""type"":""Polygon"",""coordinates"":[[[127.20328094,37.719347059],[127.203418182,37.718378799],[127.202606567,37.718253345],[127.202587931,37.718250464],[127.201224209,37.718039643],[127.201197378,37.718035496],[127.201135955,37.718165731],[127.200991765,37.718390014],[127.200825615,37.71854657],[127.200744578,37.718699198],[127.200696407,37.718960171],[127.200535943,37.71964387],[127.202200981,37.719866873],[127.202142339,37.720121232],[127.202531485,37.720175852],[127.202538061,37.720176855],[127.202737883,37.72020976],[127.202750958,37.720212236],[127.202946627,37.720254195],[127.202953033,37.720255649],[127.203145614,37.720301806],[127.20328094,37.719347059]]]}",한식 일반 음식점업/커피 전문점/두발 미용업/한식 육류 요리 전문점/부동산 중개 및 대리업/김밥 및 기타 간이 음식점업/중식 음식점업/제과점업/피부 미용업/전자상거래 소매업/체인화 편의점/여자용 겉옷 소매업/가정용 세탁업/기타 주점업/치킨 전문점/서양식 음식점업/기타 미용업/일식 음식점업,132,37.7191536378178,127.201979574085,"POLYGON ((127.2032809400 37.7193470590, 127.2034181820 37.7183787990, 127.2026065670 37.7182533450, 127.2025879310 37.7182504640, 127.2012242090 37.7180396430, 127.2011973780 37.7180354960, 127.2011359550 37.7181657310, 127.2009917650 37.7183900140, 127.2008256150 37.7185465700, 127.2007445780 37.7186991980, 127.2006964070 37.7189601710, 127.2005359430 37.7196438700, 127.2022009810 37.7198668730, 127.2021423390 37.7201212320, 127.2025314850 37.7201758520, 127.2025380610 37.7201768550, 127.2027378830 37.7202097600, 127.2027509580 37.7202122360, 127.2029466270 37.7202541950, 127.2029530330 37.7202556490, 127.2031456140 37.7203018060, 127.2032809400 37.7193470590))",14686695.280000001,769.0,83.0,4463137.28,522.0,49.0,9574916.280000001,645.5,66.0
매화로,"{""type"":""Polygon"",""coordinates"":[[[127.134374956,37.410460491],[127.134365376,37.410096048],[127.134362284,37.409672994],[127.134338165,37.409670512],[127.13413651,37.409649757],[127.134108865,37.409648038],[127.134103688,37.410129504],[127.13411045,37.410841832],[127.134110513,37.410848496],[127.134110554,37.410852741],[127.134118234,37.411660391],[127.134119975,37.411792981],[127.134119999,37.411794538],[127.134120004,37.411794858],[127.134130753,37.412609567],[127.134130756,37.412609738],[127.134130772,37.412610693],[127.134130833,37.412615355],[127.13413583,37.41299405],[127.134135841,37.41299521],[127.134136968,37.413215094],[127.134186699,37.41321431],[127.134190848,37.413214275],[127.134380703,37.413214062],[127.134389671,37.412989805],[127.13547644,37.412974091],[127.135457075,37.412600567],[127.135464306,37.412216536],[127.135097105,37.412222302],[127.134739787,37.412228139],[127.134726281,37.411221652],[127.135096616,37.411219289],[127.13547012,37.411217511],[127.135467191,37.410826648],[127.135464037,37.410455494],[127.134374956,37.410460491]]]}",한식 일반 음식점업/한식 육류 요리 전문점/전자상거래 소매업/일반 교과학원/부동산 중개 및 대리업/커피 전문점/치킨 전문점/화장품  비누 및 방향제 소매업/김밥 및 기타 간이 음식점업/두발 미용업/자동차 전문 수리업,116,37.4114410212846,127.134422685545,"POLYGON ((127.1343749560 37.4104604910, 127.1343653760 37.4100960480, 127.1343622840 37.4096729940, 127.1343381650 37.4096705120, 127.1341365100 37.4096497570, 127.1341088650 37.4096480380, 127.1341036880 37.4101295040, 127.1341104500 37.4108418320, 127.1341105130 37.4108484960, 127.1341105540 37.4108527410, 127.1341182340 37.4116603910, 127.1341199750 37.4117929810, 127.1341199990 37.4117945380, 127.1341200040 37.4117948580, 127.1341307530 37.4126095670, 127.1341307560 37.4126097380, 127.1341307720 37.4126106930, 127.1341308330 37.4126153550, 127.1341358300 37.4129940500, 127.1341358410 37.4129952100, 127.1341369680 37.4132150940, 127.1341866990 37.4132143100, 127.1341908480 37.4132142750, 127.1343807030 37.4132140620, 127.1343896710 37.4129898050, 127.1354764400 37.4129740910, 127.1354570750 37.4126005670, 127.1354643060 37.4122165360, 127.1350971050 37.4122223020, 127.1347397870 37.4122281390, 127.1347262810 37.4112216520, 127.1350966160 37.4112192890, 127.1354701200 37.4112175110, 127.1354671910 37.4108266480, 127.1354640370 37.4104554940, 127.1343749560 37.4104604910))",25170068.81,1943.0,192.0,7312270.07,306.0,42.0,16241169.44,1124.5,117.0
이천일아울렛안양점,"{""type"":""Polygon"",""coordinates"":[[[126.924359109,37.393016332],[126.923437667,37.392520256],[126.923032526,37.392989067],[126.922660935,37.393455928],[126.922336059,37.393864082],[126.922040496,37.394221253],[126.921724829,37.394601894],[126.921391989,37.394998708],[126.921881652,37.395259408],[126.922314176,37.395493117],[126.922120245,37.395727318],[126.922492985,37.395921623],[126.922577723,37.395820462],[126.922756552,37.395902058],[126.922857026,37.395786397],[126.923088578,37.395907895],[126.922854182,37.396207619],[126.922748671,37.396329992],[126.922466245,37.396656309],[126.922209662,37.396952451],[126.922027925,37.396926017],[126.921392544,37.3965874],[126.921357831,37.39662936],[126.921372036,37.396636869],[126.921375162,37.396638519],[126.921934467,37.396934186],[126.922465127,37.397214705],[126.922465467,37.397214264],[126.922469529,37.397209192],[126.922544017,37.39711952],[126.92266004,37.396976514],[126.922776281,37.396824667],[126.922781082,37.396818666],[126.922906341,37.396668696],[126.922942917,37.396624908],[126.923028055,37.396522973],[126.923038703,37.396510231],[126.923158162,37.396367202],[126.923401599,37.396075729],[126.923403379,37.396073599],[126.923737382,37.395673702],[126.923739883,37.395670709],[126.923747196,37.395661953],[126.924349834,37.394940386],[126.924354358,37.39493497],[126.924354636,37.394934638],[126.924357074,37.394931732],[126.92506171,37.394088024],[126.925085423,37.394059629],[126.925085423,37.394059629],[126.925085423,37.394059629],[126.925085423,37.394059629],[126.925815184,37.393185832],[126.925815657,37.393185265],[126.925308298,37.392903871],[126.925287287,37.392892417],[126.924709658,37.392588695],[126.924359109,37.393016332]]]}",한식 일반 음식점업/여자용 겉옷 소매업/기타 의복 소매업/커피 전문점/기타 주점업/셔츠 및 블라우스 소매업/화장품  비누 및 방향제 소매업/남자용 겉옷 소매업/부동산 중개 및 대리업/두발 미용업,283,37.39476682011,126.9230406576,"POLYGON ((126.9243591090 37.3930163320, 126.9234376670 37.3925202560, 126.9230325260 37.3929890670, 126.9226609350 37.3934559280, 126.9223360590 37.3938640820, 126.9220404960 37.3942212530, 126.9217248290 37.3946018940, 126.9213919890 37.3949987080, 126.9218816520 37.3952594080, 126.9223141760 37.3954931170, 126.9221202450 37.3957273180, 126.9224929850 37.3959216230, 126.9225777230 37.3958204620, 126.9227565520 37.3959020580, 126.9228570260 37.3957863970, 126.9230885780 37.3959078950, 126.9228541820 37.3962076190, 126.9227486710 37.3963299920, 126.9224662450 37.3966563090, 126.9222096620 37.3969524510, 126.9220279250 37.3969260170, 126.9213925440 37.3965874000, 126.9213578310 37.3966293600, 126.9213720360 37.3966368690, 126.9213751620 37.3966385190, 126.9219344670 37.3969341860, 126.9224651270 37.3972147050, 126.9224654670 37.3972142640, 126.9224695290 37.3972091920, 126.9225440170 37.3971195200, 126.9226600400 37.3969765140, 126.9227762810 37.3968246670, 126.9227810820 37.3968186660, 126.9229063410 37.3966686960, 126.9229429170 37.3966249080, 126.9230280550 37.3965229730, 126.9230387030 37.3965102310, 126.9231581620 37.3963672020, 126.9234015990 37.3960757290, 126.9234033790 37.3960735990, 126.9237373820 37.3956737020, 126.9237398830 37.3956707090, 126.9237471960 37.3956619530, 126.9243498340 37.3949403860, 126.9243543580 37.3949349700, 126.9243546360 37.3949346380, 126.9243570740 37.3949317320, 126.9250617100 37.3940880240, 126.9250854230 37.3940596290, 126.9250854230 37.3940596290, 126.9250854230 37.3940596290, 126.9250854230 37.3940596290, 126.9258151840 37.3931858320, 126.9258156570 37.3931852650, 126.9253082980 37.3929038710, 126.9252872870 37.3928924170, 126.9247096580 37.3925886950, 126.9243591090 37.3930163320))",75408168.31,3879.0,468.0,38256511.39,1722.0,207.0,56832339.85,2800.5,337.5
물사랑로,"{""type"":""Polygon"",""coordinates"":[[[127.029519402,37.45579726],[127.029022455,37.45398937],[127.028782663,37.453439444],[127.028519653,37.453074044],[127.027897253,37.452832405],[127.027738259,37.452699881],[127.027201194,37.453261448],[127.027168009,37.454024825],[127.026934074,37.454333768],[127.026871265,37.454711135],[127.026442324,37.455267955],[127.025870977,37.455747011],[127.024905342,37.455361176],[127.024517248,37.45538163],[127.024420892,37.455485021],[127.024498576,37.45586805],[127.024324565,37.456212398],[127.022137045,37.455346218],[127.021965517,37.455661862],[127.021845617,37.45667907],[127.023460683,37.457320899],[127.024075644,37.457565879],[127.024692729,37.457810874],[127.024939465,37.457932861],[127.025754786,37.458336043],[127.026105061,37.458509565],[127.027099661,37.459953474],[127.027884134,37.459927532],[127.027954388,37.459934036],[127.027970049,37.459939758],[127.030004187,37.459863191],[127.032726465,37.459756347],[127.033107095,37.459741403],[127.033611364,37.459714469],[127.033626401,37.459714065],[127.0341158,37.459713932],[127.034156755,37.459716903],[127.034477425,37.459763899],[127.034509327,37.459770523],[127.034905957,37.459878038],[127.034925702,37.459884228],[127.03494112,37.459889741],[127.034955314,37.459712899],[127.0347043,37.459482208],[127.034911475,37.458807538],[127.034849881,37.45818474],[127.035015533,37.457772728],[127.035162681,37.457619058],[127.035400811,37.457532019],[127.035833286,37.457549623],[127.035856546,37.457553754],[127.032897757,37.456276573],[127.032545849,37.455982541],[127.031367799,37.455329771],[127.030604674,37.455371392],[127.030352944,37.455143501],[127.029982362,37.455367419],[127.029519402,37.45579726]]]}",자동차 전문 수리업/화초 및 식물 소매업/전자상거래 소매업/한식 일반 음식점업/서양식 음식점업/커피 전문점/부동산 중개 및 대리업/자동차 세차업/체인화 편의점/가전제품 수리업/전자상거래 소매 중개업/한식 육류 요리 전문점,37,37.4564778941521,127.027614943067,"POLYGON ((127.0295194020 37.4557972600, 127.0290224550 37.4539893700, 127.0287826630 37.4534394440, 127.0285196530 37.4530740440, 127.0278972530 37.4528324050, 127.0277382590 37.4526998810, 127.0272011940 37.4532614480, 127.0271680090 37.4540248250, 127.0269340740 37.4543337680, 127.0268712650 37.4547111350, 127.0264423240 37.4552679550, 127.0258709770 37.4557470110, 127.0249053420 37.4553611760, 127.0245172480 37.4553816300, 127.0244208920 37.4554850210, 127.0244985760 37.4558680500, 127.0243245650 37.4562123980, 127.0221370450 37.4553462180, 127.0219655170 37.4556618620, 127.0218456170 37.4566790700, 127.0234606830 37.4573208990, 127.0240756440 37.4575658790, 127.0246927290 37.4578108740, 127.0249394650 37.4579328610, 127.0257547860 37.4583360430, 127.0261050610 37.4585095650, 127.0270996610 37.4599534740, 127.0278841340 37.4599275320, 127.0279543880 37.4599340360, 127.0279700490 37.4599397580, 127.0300041870 37.4598631910, 127.0327264650 37.4597563470, 127.0331070950 37.4597414030, 127.0336113640 37.4597144690, 127.0336264010 37.4597140650, 127.0341158000 37.4597139320, 127.0341567550 37.4597169030, 127.0344774250 37.4597638990, 127.0345093270 37.4597705230, 127.0349059570 37.4598780380, 127.0349257020 37.4598842280, 127.0349411200 37.4598897410, 127.0349553140 37.4597128990, 127.0347043000 37.4594822080, 127.0349114750 37.4588075380, 127.0348498810 37.4581847400, 127.0350155330 37.4577727280, 127.0351626810 37.4576190580, 127.0354008110 37.4575320190, 127.0358332860 37.4575496230, 127.0358565460 37.4575537540, 127.0328977570 37.4562765730, 127.0325458490 37.4559825410, 127.0313677990 37.4553297710, 127.0306046740 37.4553713920, 127.0303529440 37.4551435010, 127.0299823620 37.4553674190, 127.0295194020 37.4557972600))",69035069.11,528.0,126.0,57420862.16,495.0,107.0,63227965.635,511.5,116.5
박달시장,"{""type"":""Polygon"",""coordinates"":[[[126.908772465,37.404594254],[126.909150329,37.404727827],[126.908974181,37.405021301],[126.908949217,37.405063308],[126.908784656,37.405336615],[126.908586076,37.405667613],[126.909255141,37.405923824],[126.909986698,37.406203697],[126.910339843,37.406338728],[126.910534317,37.406413166],[126.910818112,37.405949479],[126.912107558,37.406437208],[126.912099238,37.406451211],[126.913292476,37.406904817],[126.913575161,37.406419149],[126.91408633,37.406611372],[126.914666298,37.405924001],[126.91402884,37.405677684],[126.913819017,37.406031115],[126.913453597,37.40589035],[126.913010602,37.405719587],[126.912628694,37.405571909],[126.912623631,37.40558031],[126.911341327,37.405087584],[126.91110914,37.405473467],[126.910081286,37.405082184],[126.910210876,37.404859238],[126.910632057,37.404999963],[126.910721838,37.404844793],[126.910081195,37.404551684],[126.910184962,37.404381438],[126.910035496,37.40431924],[126.90993237,37.404493997],[126.909414011,37.404288174],[126.909598837,37.403980137],[126.908720922,37.403693281],[126.908538964,37.403900537],[126.908772667,37.404385322],[126.908772465,37.404594254]]]}",한식 일반 음식점업/기타 주점업/노래 연습장 운영업/한식 육류 요리 전문점/두발 미용업/육류 소매업/중식 음식점업/부동산 중개 및 대리업/김밥 및 기타 간이 음식점업/커피 전문점/한식 면 요리 전문점,235,37.4052117850465,126.909641734576,"POLYGON ((126.9087724650 37.4045942540, 126.9091503290 37.4047278270, 126.9089741810 37.4050213010, 126.9089492170 37.4050633080, 126.9087846560 37.4053366150, 126.9085860760 37.4056676130, 126.9092551410 37.4059238240, 126.9099866980 37.4062036970, 126.9103398430 37.4063387280, 126.9105343170 37.4064131660, 126.9108181120 37.4059494790, 126.9121075580 37.4064372080, 126.9120992380 37.4064512110, 126.9132924760 37.4069048170, 126.9135751610 37.4064191490, 126.9140863300 37.4066113720, 126.9146662980 37.4059240010, 126.9140288400 37.4056776840, 126.9138190170 37.4060311150, 126.9134535970 37.4058903500, 126.9130106020 37.4057195870, 126.9126286940 37.4055719090, 126.9126236310 37.4055803100, 126.9113413270 37.4050875840, 126.9111091400 37.4054734670, 126.9100812860 37.4050821840, 126.9102108760 37.4048592380, 126.9106320570 37.4049999630, 126.9107218380 37.4048447930, 126.9100811950 37.4045516840, 126.9101849620 37.4043814380, 126.9100354960 37.4043192400, 126.9099323700 37.4044939970, 126.9094140110 37.4042881740, 126.9095988370 37.4039801370, 126.9087209220 37.4036932810, 126.9085389640 37.4039005370, 126.9087726670 37.4043853220, 126.9087724650 37.4045942540))",32071398.86,5163.0,561.0,13068387.94,1758.0,215.0,22569893.4,3460.5,388.0
신봉동주민센터,"{""type"":""Polygon"",""coordinates"":[[[127.084604439,37.320929356],[127.084589463,37.320906465],[127.084587913,37.320904051],[127.084257758,37.320380344],[127.084255286,37.320376299],[127.083935124,37.319835194],[127.083737854,37.319514719],[127.083677054,37.319429881],[127.083400641,37.31899297],[127.082345028,37.319370578],[127.082999111,37.320441738],[127.0831824,37.321085743],[127.082188503,37.321169285],[127.081110785,37.321360862],[127.080314723,37.321586153],[127.080293084,37.321567963],[127.079687407,37.321069917],[127.079033648,37.321567193],[127.078812935,37.321653333],[127.077902224,37.32147786],[127.074536975,37.322901247],[127.075462412,37.323862495],[127.075796374,37.324146689],[127.076753919,37.323954225],[127.076788371,37.324943997],[127.077747853,37.324564565],[127.078496864,37.324268528],[127.078956754,37.324086818],[127.080070656,37.323678155],[127.080184586,37.323645812],[127.080137765,37.323465795],[127.079954392,37.322801511],[127.079797201,37.322014093],[127.081290331,37.321644406],[127.082828177,37.321395003],[127.083055597,37.322412174],[127.0815856,37.322589456],[127.081911396,37.322879764],[127.082215914,37.323151322],[127.082356147,37.323275744],[127.082512514,37.323697649],[127.082965137,37.32359077],[127.084168226,37.323297647],[127.084273338,37.323556395],[127.084484919,37.323438073],[127.085257961,37.321885072],[127.085005654,37.321542127],[127.085000212,37.32153429],[127.084778902,37.32119602],[127.084604439,37.320929356]]]}",일반 교과학원/두발 미용업/커피 전문점/셔츠 및 블라우스 소매업/한식 일반 음식점업/일반의원/음악학원/기타 스포츠 교육기관/김밥 및 기타 간이 음식점업/의약품 및 의료용품 소매업,404,37.3219524111708,127.078414263759,"POLYGON ((127.0846044390 37.3209293560, 127.0845894630 37.3209064650, 127.0845879130 37.3209040510, 127.0842577580 37.3203803440, 127.0842552860 37.3203762990, 127.0839351240 37.3198351940, 127.0837378540 37.3195147190, 127.0836770540 37.3194298810, 127.0834006410 37.3189929700, 127.0823450280 37.3193705780, 127.0829991110 37.3204417380, 127.0831824000 37.3210857430, 127.0821885030 37.3211692850, 127.0811107850 37.3213608620, 127.0803147230 37.3215861530, 127.0802930840 37.3215679630, 127.0796874070 37.3210699170, 127.0790336480 37.3215671930, 127.0788129350 37.3216533330, 127.0779022240 37.3214778600, 127.0745369750 37.3229012470, 127.0754624120 37.3238624950, 127.0757963740 37.3241466890, 127.0767539190 37.3239542250, 127.0767883710 37.3249439970, 127.0777478530 37.3245645650, 127.0784968640 37.3242685280, 127.0789567540 37.3240868180, 127.0800706560 37.3236781550, 127.0801845860 37.3236458120, 127.0801377650 37.3234657950, 127.0799543920 37.3228015110, 127.0797972010 37.3220140930, 127.0812903310 37.3216444060, 127.0828281770 37.3213950030, 127.0830555970 37.3224121740, 127.0815856000 37.3225894560, 127.0819113960 37.3228797640, 127.0822159140 37.3231513220, 127.0823561470 37.3232757440, 127.0825125140 37.3236976490, 127.0829651370 37.3235907700, 127.0841682260 37.3232976470, 127.0842733380 37.3235563950, 127.0844849190 37.3234380730, 127.0852579610 37.3218850720, 127.0850056540 37.3215421270, 127.0850002120 37.3215342900, 127.0847789020 37.3211960200, 127.0846044390 37.3209293560))",58906492.99,4837.0,102.0,35836066.33,1148.0,60.0,47371279.66,2992.5,81.0
안산시청,"{""type"":""Polygon"",""coordinates"":[[[126.829719052,37.322015522],[126.830049176,37.322008646],[126.830071847,37.322184014],[126.830686963,37.322420986],[126.830797876,37.32290922],[126.830592266,37.322935348],[126.83065183,37.323460807],[126.831764586,37.323393506],[126.832674163,37.323308987],[126.832627058,37.322752115],[126.833979109,37.321778579],[126.833557686,37.321467498],[126.833514522,37.321423994],[126.833461774,37.321349639],[126.833441242,37.321310608],[126.833410452,37.321225084],[126.833405119,37.32120231],[126.832721144,37.32123751],[126.83082427,37.321335118],[126.82968928,37.321393509],[126.829719052,37.322015522]]]}",기타 음ㆍ식료품 위주 종합 소매업/커피 전문점,2,37.3223045462639,126.831812618519,"POLYGON ((126.8297190520 37.3220155220, 126.8300491760 37.3220086460, 126.8300718470 37.3221840140, 126.8306869630 37.3224209860, 126.8307978760 37.3229092200, 126.8305922660 37.3229353480, 126.8306518300 37.3234608070, 126.8317645860 37.3233935060, 126.8326741630 37.3233089870, 126.8326270580 37.3227521150, 126.8339791090 37.3217785790, 126.8335576860 37.3214674980, 126.8335145220 37.3214239940, 126.8334617740 37.3213496390, 126.8334412420 37.3213106080, 126.8334104520 37.3212250840, 126.8334051190 37.3212023100, 126.8327211440 37.3212375100, 126.8308242700 37.3213351180, 126.8296892800 37.3213935090, 126.8297190520 37.3220155220))",9428333.67,189.0,3.0,6229742.05,0.0,2.0,7829037.859999999,94.5,2.5
오이도중앙로_2,"{""type"":""Polygon"",""coordinates"":[[[126.69066279,37.341842898],[126.69035921,37.34082248],[126.688637619,37.341218819],[126.68863966,37.341224384],[126.688666976,37.341298859],[126.689009969,37.342233883],[126.689382991,37.343250743],[126.689730438,37.344197861],[126.689755667,37.344266624],[126.689778526,37.34432892],[126.689839148,37.344494172],[126.690002909,37.344455842],[126.690732171,37.344285157],[126.690736462,37.344284153],[126.691102615,37.344198455],[126.691400701,37.344128676],[126.691486939,37.344108493],[126.691580026,37.344086709],[126.692311319,37.343915532],[126.692014268,37.343712871],[126.691601124,37.343070814],[126.691167616,37.343156128],[126.69100159,37.34286652],[126.69066279,37.341842898]]]}",한식 일반 음식점업/체인화 편의점/전자상거래 소매업/일반 교과학원/커피 전문점/치킨 전문점/기타 음ㆍ식료품 위주 종합 소매업/가전제품 소매업/벽지  마루덮개 및 장판류 소매업/문구용품 및 회화용품 소매업/운동 및 경기용품 소매업/한식 면 요리 전문점/기타 외국식 음식점업/피자  햄버거  샌드위치 및 유사 음식점업/자동차 전문 수리업/두발 미용업/가정용 세탁업,31,37.3425502203635,126.69001141288,"POLYGON ((126.6906627900 37.3418428980, 126.6903592100 37.3408224800, 126.6886376190 37.3412188190, 126.6886396600 37.3412243840, 126.6886669760 37.3412988590, 126.6890099690 37.3422338830, 126.6893829910 37.3432507430, 126.6897304380 37.3441978610, 126.6897556670 37.3442666240, 126.6897785260 37.3443289200, 126.6898391480 37.3444941720, 126.6900029090 37.3444558420, 126.6907321710 37.3442851570, 126.6907364620 37.3442841530, 126.6911026150 37.3441984550, 126.6914007010 37.3441286760, 126.6914869390 37.3441084930, 126.6915800260 37.3440867090, 126.6923113190 37.3439155320, 126.6920142680 37.3437128710, 126.6916011240 37.3430708140, 126.6911676160 37.3431561280, 126.6910015900 37.3428665200, 126.6906627900 37.3418428980))",21825837.5,2438.0,261.0,9869963.969999999,1503.0,145.0,15847900.735,1970.5,203.0
평남로_1,"{""type"":""Polygon"",""coordinates"":[[[127.10516183,36.991738525],[127.105930075,36.991577594],[127.106348156,36.99149006],[127.106612202,36.992087077],[127.106964056,36.992710941],[127.107679359,36.993146605],[127.108936889,36.993386953],[127.109017989,36.993123309],[127.108357623,36.992987873],[127.108348588,36.992985858],[127.108186671,36.992946808],[127.108175901,36.992943971],[127.108144687,36.992935043],[127.108129679,36.992930751],[127.107842881,36.992848732],[127.107815339,36.992839147],[127.107797347,36.992831703],[127.10776704,36.992819164],[127.107726342,36.992802323],[127.1076381,36.99276581],[127.107609367,36.992751635],[127.10745348,36.992661126],[127.107421874,36.992638879],[127.107272049,36.992511627],[127.107252138,36.992492154],[127.107111434,36.992333041],[127.107087518,36.992298515],[127.106989908,36.992111952],[127.106968075,36.992070215],[127.106961965,36.992058534],[127.106955847,36.992045438],[127.106866242,36.991828308],[127.106860832,36.991815183],[127.106856481,36.991803265],[127.106729334,36.991404506],[127.106728045,36.991400466],[127.106655166,36.991171896],[127.106654401,36.991169423],[127.106635551,36.991106618],[127.105498579,36.991350594],[127.105491755,36.991352054],[127.105055402,36.991445684],[127.105053341,36.991446126],[127.104609016,36.991541459],[127.104604985,36.991542322],[127.104351046,36.991596816],[127.10433634,36.99159997],[127.104159146,36.991637995],[127.104153915,36.991639143],[127.10408716,36.99165382],[127.104093459,36.991986458],[127.104396188,36.992096593],[127.105018534,36.992164078],[127.105267944,36.992150749],[127.10516183,36.991738525]]]}",일반 교과학원/두발 미용업/한식 일반 음식점업/태권도 및 무술 교육기관/치킨 전문점/컴퓨터 및 주변장치  소프트웨어 소매업/부동산 중개 및 대리업/기타 미용업/커피 전문점/음악학원/기타 음ㆍ식료품 위주 종합 소매업/가정용 세탁업/한식 육류 요리 전문점/한식 면 요리 전문점/섬유 원단  실 및 기타 섬유제품 소매업/한식 해산물 요리 전문점,72,36.9922305661868,127.106872550843,"POLYGON ((127.1051618300 36.9917385250, 127.1059300750 36.9915775940, 127.1063481560 36.9914900600, 127.1066122020 36.9920870770, 127.1069640560 36.9927109410, 127.1076793590 36.9931466050, 127.1089368890 36.9933869530, 127.1090179890 36.9931233090, 127.1083576230 36.9929878730, 127.1083485880 36.9929858580, 127.1081866710 36.9929468080, 127.1081759010 36.9929439710, 127.1081446870 36.9929350430, 127.1081296790 36.9929307510, 127.1078428810 36.9928487320, 127.1078153390 36.9928391470, 127.1077973470 36.9928317030, 127.1077670400 36.9928191640, 127.1077263420 36.9928023230, 127.1076381000 36.9927658100, 127.1076093670 36.9927516350, 127.1074534800 36.9926611260, 127.1074218740 36.9926388790, 127.1072720490 36.9925116270, 127.1072521380 36.9924921540, 127.1071114340 36.9923330410, 127.1070875180 36.9922985150, 127.1069899080 36.9921119520, 127.1069680750 36.9920702150, 127.1069619650 36.9920585340, 127.1069558470 36.9920454380, 127.1068662420 36.9918283080, 127.1068608320 36.9918151830, 127.1068564810 36.9918032650, 127.1067293340 36.9914045060, 127.1067280450 36.9914004660, 127.1066551660 36.9911718960, 127.1066544010 36.9911694230, 127.1066355510 36.9911066180, 127.1054985790 36.9913505940, 127.1054917550 36.9913520540, 127.1050554020 36.9914456840, 127.1050533410 36.9914461260, 127.1046090160 36.9915414590, 127.1046049850 36.9915423220, 127.1043510460 36.9915968160, 127.1043363400 36.9915999700, 127.1041591460 36.9916379950, 127.1041539150 36.9916391430, 127.1040871600 36.9916538200, 127.1040934590 36.9919864580, 127.1043961880 36.9920965930, 127.1050185340 36.9921640780, 127.1052679440 36.9921507490, 127.1051618300 36.9917385250))",12584169.33,1611.0,263.0,901012.27,95.0,29.0,6742590.8,853.0,146.0
